636    	0.416|0.584|    	0.509|0.491|
637    	0.414|0.586|    	0.511|0.489|
638    	0.412|0.588|    	0.509|0.491|
639    	0.410|0.590|    	0.511|0.489|
640    	0.410|0.590|    	0.513|0.487|
641    	0.410|0.590|    	0.512|0.488|
642    	0.411|0.589|    	0.515|0.485|
643    	0.413|0.587|    	0.517|0.483|
644    	0.415|0.585|    	0.518|0.482|
645    	0.416|0.584|    	0.519|0.481|
646    	0.417|0.583|    	0.518|0.482|
647    	0.417|0.583|    	0.520|0.480|
648    	0.413|0.587|    	0.521|0.479|
649    	0.414|0.586|    	0.519|0.481|
650    	0.414|0.586|    	0.517|0.483|
651    	0.410|0.590|    	0.520|0.480|
652    	0.412|0.588|    	0.522|0.478|
653    	0.412|0.588|    	0.527|0.473|
654    	0.412|0.588|    	0.526|0.474|
655    	0.414|0.586|    	0.527|0.473|
656    	0.412|0.588|    	0.527|0.473|
657    	0.413|0.587|    	0.527|0.473|
658    	0.412|0.588|    	0.526|0.474|
659    	0.411|0.589|    	0.527|0.473|
660    	0.411|0.589|    	0.528|0.472|
661    	0.412|0.588|    	0.526|0.474|
662    	0.410|0.590|    	0.527|0.473|
663    	0.410|0.590|    	0.532|0.468|
664    	0.407|0.593|    	0.532|0.468|
665    	0.407|0.593|    	0.532|0.468|
666    	0.407|0.593|    	0.532|0.468|
667    	0.410|0.590|    	0.533|0.467|
668    	0.411|0.589|    	0.535|0.465|
669    	0.411|0.589|    	0.534|0.466|
670    	0.411|0.589|    	0.531|0.469|
671    	0.411|0.589|    	0.533|0.467|
672    	0.409|0.591|    	0.532|0.468|
673    	0.409|0.591|    	0.531|0.469|
674    	0.410|0.590|    	0.531|0.469|
675    	0.411|0.589|    	0.528|0.472|
676    	0.409|0.591|    	0.527|0.473|
677    	0.407|0.593|    	0.528|0.472|
678    	0.407|0.593|    	0.530|0.470|
679    	0.404|0.596|    	0.530|0.470|
680    	0.403|0.597|    	0.532|0.468|
681    	0.402|0.598|    	0.532|0.468|
682    	0.404|0.596|    	0.531|0.469|
683    	0.404|0.596|    	0.533|0.467|
684    	0.403|0.597|    	0.532|0.468|
685    	0.403|0.597|    	0.535|0.465|
686    	0.403|0.597|    	0.536|0.464|
687    	0.404|0.596|    	0.537|0.463|
688    	0.405|0.595|    	0.535|0.465|
689    	0.406|0.594|    	0.534|0.466|
690    	0.407|0.593|    	0.534|0.466|
691    	0.407|0.593|    	0.533|0.467|
692    	0.405|0.595|    	0.535|0.465|
693    	0.406|0.594|    	0.535|0.465|
694    	0.405|0.595|    	0.533|0.467|
695    	0.405|0.595|    	0.534|0.466|
696    	0.407|0.593|    	0.532|0.468|
697    	0.408|0.592|    	0.533|0.467|
698    	0.406|0.594|    	0.532|0.468|
699    	0.407|0.593|    	0.530|0.470|
700    	0.408|0.592|    	0.531|0.469|
701    	0.408|0.592|    	0.530|0.470|
702    	0.406|0.594|    	0.531|0.469|
703    	0.408|0.592|    	0.533|0.467|
704    	0.409|0.591|    	0.538|0.462|
705    	0.409|0.591|    	0.539|0.461|
706    	0.411|0.589|    	0.540|0.460|
707    	0.411|0.589|    	0.541|0.459|
708    	0.413|0.587|    	0.541|0.459|
709    	0.414|0.586|    	0.543|0.457|
710    	0.413|0.587|    	0.543|0.457|
711    	0.414|0.586|    	0.543|0.457|
712    	0.414|0.586|    	0.542|0.458|
713    	0.414|0.586|    	0.540|0.460|
714    	0.413|0.587|    	0.540|0.460|
715    	0.410|0.590|    	0.540|0.460|
716    	0.410|0.590|    	0.539|0.461|
717    	0.409|0.591|    	0.539|0.461|
718    	0.407|0.593|    	0.536|0.464|
719    	0.408|0.592|    	0.538|0.462|
720    	0.409|0.591|    	0.540|0.460|
721    	0.412|0.588|    	0.544|0.456|
722    	0.412|0.588|    	0.544|0.456|
723    	0.411|0.589|    	0.546|0.454|
724    	0.414|0.586|    	0.546|0.454|
725    	0.415|0.585|    	0.547|0.453|
726    	0.416|0.584|    	0.546|0.454|
727    	0.415|0.585|    	0.545|0.455|
728    	0.413|0.587|    	0.544|0.456|
729    	0.411|0.589|    	0.544|0.456|
730    	0.410|0.590|    	0.544|0.456|
731    	0.410|0.590|    	0.545|0.455|
732    	0.412|0.588|    	0.545|0.455|
733    	0.412|0.588|    	0.546|0.454|
734    	0.411|0.589|    	0.546|0.454|
735    	0.410|0.590|    	0.546|0.454|
736    	0.410|0.590|    	0.545|0.455|
737    	0.412|0.588|    	0.543|0.457|
738    	0.413|0.587|    	0.544|0.456|
739    	0.411|0.589|    	0.544|0.456|
740    	0.411|0.589|    	0.547|0.453|
741    	0.414|0.586|    	0.546|0.454|
742    	0.413|0.587|    	0.546|0.454|
743    	0.413|0.587|    	0.547|0.453|
744    	0.417|0.583|    	0.548|0.452|
745    	0.416|0.584|    	0.550|0.450|
746    	0.417|0.583|    	0.549|0.451|
747    	0.418|0.582|    	0.547|0.453|
748    	0.416|0.584|    	0.546|0.454|
749    	0.415|0.585|    	0.548|0.452|
750    	0.414|0.586|    	0.545|0.455|
751    	0.413|0.587|    	0.540|0.460|
752    	0.414|0.586|    	0.539|0.461|
753    	0.415|0.585|    	0.542|0.458|
754    	0.417|0.583|    	0.541|0.459|
755    	0.417|0.583|    	0.540|0.460|
756    	0.418|0.582|    	0.539|0.461|
757    	0.416|0.584|    	0.540|0.460|
758    	0.415|0.585|    	0.542|0.458|
759    	0.414|0.586|    	0.542|0.458|
760    	0.411|0.589|    	0.539|0.461|
761    	0.411|0.589|    	0.537|0.463|
762    	0.410|0.590|    	0.535|0.465|
763    	0.407|0.593|    	0.537|0.463|
764    	0.407|0.593|    	0.538|0.462|
765    	0.408|0.592|    	0.539|0.461|
766    	0.409|0.591|    	0.537|0.463|
767    	0.408|0.592|    	0.537|0.463|
768    	0.408|0.592|    	0.538|0.462|
769    	0.408|0.592|    	0.540|0.460|
770    	0.409|0.591|    	0.539|0.461|
771    	0.408|0.592|    	0.538|0.462|
772    	0.407|0.593|    	0.537|0.463|
773    	0.405|0.595|    	0.535|0.465|
774    	0.407|0.593|    	0.537|0.463|
775    	0.407|0.593|    	0.536|0.464|
776    	0.408|0.592|    	0.539|0.461|
777    	0.410|0.590|    	0.540|0.460|
778    	0.409|0.591|    	0.541|0.459|
779    	0.410|0.590|    	0.539|0.461|
780    	0.412|0.588|    	0.538|0.462|
781    	0.412|0.588|    	0.538|0.462|
782    	0.415|0.585|    	0.538|0.462|
783    	0.415|0.585|    	0.537|0.463|
784    	0.413|0.587|    	0.537|0.463|
785    	0.413|0.587|    	0.540|0.460|
786    	0.414|0.586|    	0.538|0.462|
787    	0.415|0.585|    	0.541|0.459|
788    	0.412|0.588|    	0.541|0.459|
789    	0.411|0.589|    	0.540|0.460|
790    	0.411|0.589|    	0.541|0.459|
791    	0.410|0.590|    	0.540|0.460|
792    	0.408|0.592|    	0.539|0.461|
793    	0.409|0.591|    	0.543|0.457|
794    	0.409|0.591|    	0.541|0.459|
795    	0.409|0.591|    	0.540|0.460|
796    	0.411|0.589|    	0.541|0.459|
797    	0.409|0.591|    	0.540|0.460|
798    	0.411|0.589|    	0.539|0.461|
799    	0.412|0.588|    	0.537|0.463|
800    	0.411|0.589|    	0.537|0.463|
801    	0.412|0.588|    	0.535|0.465|
802    	0.412|0.588|    	0.536|0.464|
803    	0.412|0.588|    	0.536|0.464|
804    	0.411|0.589|    	0.539|0.461|
805    	0.412|0.588|    	0.540|0.460|
806    	0.415|0.585|    	0.540|0.460|
807    	0.414|0.586|    	0.537|0.463|
808    	0.413|0.587|    	0.536|0.464|
809    	0.413|0.587|    	0.536|0.464|
810    	0.414|0.586|    	0.540|0.460|
811    	0.414|0.586|    	0.543|0.457|
812    	0.411|0.589|    	0.544|0.456|
813    	0.413|0.587|    	0.542|0.458|
814    	0.415|0.585|    	0.542|0.458|
815    	0.418|0.582|    	0.539|0.461|
816    	0.419|0.581|    	0.537|0.463|
817    	0.418|0.582|    	0.537|0.463|
818    	0.416|0.584|    	0.539|0.461|
819    	0.416|0.584|    	0.541|0.459|
820    	0.418|0.582|    	0.539|0.461|
821    	0.418|0.582|    	0.540|0.460|
822    	0.417|0.583|    	0.540|0.460|
823    	0.418|0.582|    	0.540|0.460|
824    	0.416|0.584|    	0.540|0.460|
825    	0.417|0.583|    	0.538|0.462|
826    	0.416|0.584|    	0.537|0.463|
827    	0.417|0.583|    	0.538|0.462|
828    	0.418|0.582|    	0.537|0.463|
829    	0.419|0.581|    	0.537|0.463|
830    	0.420|0.580|    	0.536|0.464|
831    	0.420|0.580|    	0.536|0.464|
832    	0.418|0.582|    	0.537|0.463|
833    	0.419|0.581|    	0.538|0.462|
834    	0.419|0.581|    	0.539|0.461|
835    	0.416|0.584|    	0.539|0.461|
836    	0.415|0.585|    	0.537|0.463|
837    	0.416|0.584|    	0.535|0.465|
838    	0.412|0.588|    	0.538|0.462|
839    	0.411|0.589|    	0.532|0.468|
840    	0.409|0.591|    	0.529|0.471|
841    	0.409|0.591|    	0.530|0.470|
842    	0.407|0.593|    	0.531|0.469|
843    	0.407|0.593|    	0.530|0.470|
844    	0.406|0.594|    	0.530|0.470|
845    	0.405|0.595|    	0.531|0.469|
846    	0.405|0.595|    	0.529|0.471|
847    	0.402|0.598|    	0.530|0.470|
848    	0.402|0.598|    	0.532|0.468|
849    	0.399|0.601|    	0.530|0.470|
850    	0.402|0.598|    	0.533|0.467|
851    	0.403|0.597|    	0.536|0.464|
852    	0.403|0.597|    	0.537|0.463|
853    	0.403|0.597|    	0.535|0.465|
854    	0.400|0.600|    	0.534|0.466|
855    	0.397|0.603|    	0.536|0.464|
856    	0.398|0.602|    	0.536|0.464|
857    	0.400|0.600|    	0.537|0.463|
858    	0.397|0.603|    	0.537|0.463|
859    	0.395|0.605|    	0.538|0.462|
860    	0.396|0.604|    	0.540|0.460|
861    	0.400|0.600|    	0.542|0.458|
862    	0.402|0.598|    	0.540|0.460|
863    	0.405|0.595|    	0.540|0.460|
864    	0.407|0.593|    	0.541|0.459|
865    	0.407|0.593|    	0.542|0.458|
866    	0.405|0.595|    	0.541|0.459|
867    	0.403|0.597|    	0.541|0.459|
868    	0.402|0.598|    	0.543|0.457|
869    	0.401|0.599|    	0.541|0.459|
870    	0.402|0.598|    	0.543|0.457|
871    	0.400|0.600|    	0.542|0.458|
872    	0.402|0.598|    	0.544|0.456|
873    	0.402|0.598|    	0.544|0.456|
874    	0.402|0.598|    	0.543|0.457|
875    	0.402|0.598|    	0.543|0.457|
876    	0.401|0.599|    	0.544|0.456|
877    	0.401|0.599|    	0.548|0.452|
878    	0.400|0.600|    	0.549|0.451|
879    	0.399|0.601|    	0.548|0.452|
880    	0.396|0.604|    	0.548|0.452|
881    	0.397|0.603|    	0.550|0.450|
882    	0.396|0.604|    	0.551|0.449|
883    	0.396|0.604|    	0.551|0.449|
884    	0.398|0.602|    	0.549|0.451|
885    	0.400|0.600|    	0.551|0.449|
886    	0.400|0.600|    	0.552|0.448|
887    	0.400|0.600|    	0.551|0.449|
888    	0.401|0.599|    	0.550|0.450|
889    	0.400|0.600|    	0.553|0.447|
890    	0.400|0.600|    	0.552|0.448|
891    	0.398|0.602|    	0.552|0.448|
892    	0.397|0.603|    	0.552|0.448|
893    	0.397|0.603|    	0.549|0.451|
894    	0.391|0.609|    	0.552|0.448|
895    	0.390|0.610|    	0.552|0.448|
896    	0.389|0.611|    	0.549|0.451|
897    	0.389|0.611|    	0.553|0.447|
898    	0.387|0.613|    	0.552|0.448|
899    	0.387|0.613|    	0.553|0.447|
900    	0.385|0.615|    	0.553|0.447|
901    	0.383|0.617|    	0.554|0.446|
902    	0.386|0.614|    	0.553|0.447|
903    	0.386|0.614|    	0.554|0.446|
904    	0.387|0.613|    	0.557|0.443|
905    	0.387|0.613|    	0.561|0.439|
906    	0.391|0.609|    	0.561|0.439|
907    	0.393|0.607|    	0.559|0.441|
908    	0.392|0.608|    	0.559|0.441|
909    	0.390|0.610|    	0.560|0.440|
910    	0.391|0.609|    	0.560|0.440|
911    	0.393|0.607|    	0.559|0.441|
912    	0.391|0.609|    	0.556|0.444|
913    	0.394|0.606|    	0.555|0.445|
914    	0.397|0.603|    	0.553|0.447|
915    	0.396|0.604|    	0.554|0.446|
916    	0.396|0.604|    	0.554|0.446|
917    	0.397|0.603|    	0.550|0.450|
918    	0.396|0.604|    	0.551|0.449|
919    	0.396|0.604|    	0.553|0.447|
920    	0.393|0.607|    	0.554|0.446|
921    	0.393|0.607|    	0.554|0.446|
922    	0.394|0.606|    	0.552|0.448|
923    	0.393|0.607|    	0.552|0.448|
924    	0.394|0.606|    	0.551|0.449|
925    	0.395|0.605|    	0.549|0.451|
926    	0.392|0.608|    	0.552|0.448|
927    	0.390|0.610|    	0.555|0.445|
928    	0.391|0.609|    	0.553|0.447|
929    	0.389|0.611|    	0.553|0.447|
930    	0.388|0.612|    	0.558|0.442|
931    	0.387|0.613|    	0.560|0.440|
932    	0.387|0.613|    	0.558|0.442|
933    	0.386|0.614|    	0.558|0.442|
934    	0.388|0.612|    	0.559|0.441|
935    	0.389|0.611|    	0.556|0.444|
936    	0.389|0.611|    	0.556|0.444|
937    	0.389|0.611|    	0.557|0.443|
938    	0.389|0.611|    	0.557|0.443|
939    	0.387|0.613|    	0.557|0.443|
940    	0.389|0.611|    	0.556|0.444|
941    	0.390|0.610|    	0.554|0.446|
942    	0.389|0.611|    	0.552|0.448|
943    	0.388|0.612|    	0.552|0.448|
944    	0.388|0.612|    	0.551|0.449|
945    	0.386|0.614|    	0.549|0.451|
946    	0.387|0.613|    	0.549|0.451|
947    	0.388|0.612|    	0.547|0.453|
948    	0.387|0.613|    	0.549|0.451|
949    	0.388|0.612|    	0.550|0.450|
950    	0.390|0.610|    	0.550|0.450|
951    	0.391|0.609|    	0.547|0.453|
952    	0.389|0.611|    	0.544|0.456|
953    	0.390|0.610|    	0.547|0.453|
954    	0.392|0.608|    	0.545|0.455|
955    	0.392|0.608|    	0.545|0.455|
956    	0.394|0.606|    	0.548|0.452|
957    	0.396|0.604|    	0.547|0.453|
958    	0.395|0.605|    	0.544|0.456|
959    	0.395|0.605|    	0.545|0.455|
960    	0.394|0.606|    	0.545|0.455|
961    	0.396|0.604|    	0.544|0.456|
962    	0.395|0.605|    	0.544|0.456|
963    	0.395|0.605|    	0.543|0.457|
964    	0.394|0.606|    	0.542|0.458|
965    	0.392|0.608|    	0.540|0.460|
966    	0.391|0.609|    	0.543|0.457|
967    	0.393|0.607|    	0.542|0.458|
968    	0.393|0.607|    	0.541|0.459|
969    	0.393|0.607|    	0.539|0.461|
970    	0.394|0.606|    	0.542|0.458|
971    	0.394|0.606|    	0.543|0.457|
972    	0.395|0.605|    	0.540|0.460|
973    	0.397|0.603|    	0.538|0.462|
974    	0.396|0.604|    	0.536|0.464|
975    	0.395|0.605|    	0.537|0.463|
976    	0.400|0.600|    	0.536|0.464|
977    	0.401|0.599|    	0.535|0.465|
978    	0.403|0.597|    	0.536|0.464|
979    	0.402|0.598|    	0.534|0.467|
980    	0.403|0.597|    	0.531|0.469|
981    	0.402|0.598|    	0.531|0.469|
982    	0.400|0.600|    	0.533|0.467|
983    	0.400|0.600|    	0.533|0.467|
984    	0.399|0.601|    	0.532|0.468|
985    	0.400|0.600|    	0.529|0.471|
986    	0.400|0.600|    	0.531|0.469|
987    	0.398|0.602|    	0.527|0.473|
988    	0.398|0.602|    	0.528|0.472|
989    	0.394|0.606|    	0.527|0.473|
990    	0.396|0.604|    	0.530|0.470|
991    	0.396|0.604|    	0.529|0.471|
992    	0.394|0.606|    	0.530|0.470|
993    	0.392|0.608|    	0.534|0.466|
994    	0.391|0.609|    	0.533|0.467|
995    	0.390|0.610|    	0.530|0.470|
996    	0.389|0.611|    	0.529|0.471|
997    	0.389|0.611|    	0.527|0.473|
998    	0.387|0.613|    	0.527|0.473|
999    	0.386|0.614|    	0.531|0.469|
1000    	0.385|0.615|    	0.531|0.469|
